,Identified_Event_Name,Best_Hit,Original_Source,is_best_hit_unique,Event_ID,Top_10_Wikipedia_Pages
10117,North Indian Ocean Cyclone Season (1985),https://en.wikipedia.org/wiki/1985_North_Indian_Ocean_cyclone_season,https://en.wikipedia.org/wiki/1985_North_Indian_Ocean_cyclone_season,True,710,"['https://en.wikipedia.org/wiki/1985_North_Indian_Ocean_cyclone_season', 'https://en.wikipedia.org/wiki/North_Indian_Ocean_tropical_cyclone', 'https://en.wikipedia.org/wiki/1983_North_Indian_Ocean_cyclone_season', 'https://en.wikipedia.org/wiki/1984_North_Indian_Ocean_cyclone_season', 'https://en.wikipedia.org/wiki/South-West_Indian_Ocean_tropical_cyclone', 'https://en.wikipedia.org/wiki/1986_North_Indian_Ocean_cyclone_season', 'https://en.wikipedia.org/wiki/Tropical_cyclone_basins', 'https://en.wikipedia.org/wiki/1987_North_Indian_Ocean_cyclone_season']"
10125,Mumbai Flood (2017),https://en.wikipedia.org/wiki/2017_Mumbai_flood,https://en.wikipedia.org/wiki/2017_Mumbai_flood,True,134,"['https://en.wikipedia.org/wiki/2017_Mumbai_flood', 'https://en.wikipedia.org/wiki/Maharashtra_floods_of_2005', 'https://en.wikipedia.org/wiki/2017_South_Asian_floods', 'https://en.wikipedia.org/wiki/2017_West_Bengal_floods', 'https://en.wikipedia.org/wiki/2017_Gujarat_flood', 'https://en.wikipedia.org/wiki/Floods_in_India', 'https://en.wikipedia.org/wiki/Mumbai', 'https://en.wikipedia.org/wiki/2017_Bihar_flood', 'https://en.wikipedia.org/wiki/Line_3_(Mumbai_Metro)']"
10131,Tropical Storm Felice (1970),https://en.wikipedia.org/wiki/Tropical_Storm_Felice,https://en.wikipedia.org/wiki/Tropical_Storm_Felice,True,712,"['https://en.wikipedia.org/wiki/Tropical_Storm_Felice', 'https://en.wikipedia.org/wiki/1970_Atlantic_hurricane_season', 'https://en.wikipedia.org/wiki/1966_Atlantic_hurricane_season', 'https://en.wikipedia.org/wiki/1970%E2%80%9371_South-West_Indian_Ocean_cyclone_season', 'https://en.wikipedia.org/wiki/1972_Atlantic_hurricane_season', 'https://en.wikipedia.org/wiki/Tropical_cyclones_in_the_Mascarene_Islands']"
10133,Malaysia Flood (2021),https://en.wikipedia.org/wiki/2021%E2%80%932022_Malaysian_floods,https://en.wikipedia.org/wiki/2021%E2%80%932022_Malaysian_floods,False,136,"['https://en.wikipedia.org/wiki/2021%E2%80%932022_Malaysian_floods', 'https://en.wikipedia.org/wiki/2020%E2%80%932021_Malaysian_floods', 'https://en.wikipedia.org/wiki/Floods_in_Malaysia', 'https://en.wikipedia.org/wiki/Floods_of_2021', 'https://en.wikipedia.org/wiki/2014%E2%80%932015_Malaysia_floods', 'https://en.wikipedia.org/wiki/2006%E2%80%932007_Southeast_Asian_floods', 'https://en.wikipedia.org/wiki/2010_floods_in_Thailand_and_north_Malaysia', 'https://en.wikipedia.org/wiki/1971_Kuala_Lumpur_floods', 'https://en.wikipedia.org/wiki/2016_Malaysian_floods', 'https://en.wikipedia.org/wiki/2022_Malaysian_east_coast_floods']"
10134,Typhoon Dinah (1965),https://en.wikipedia.org/wiki/1965_Pacific_typhoon_season,https://en.wikipedia.org/wiki/1965_Pacific_typhoon_season,False,709,"['https://en.wikipedia.org/wiki/1965_Pacific_typhoon_season', 'https://en.wikipedia.org/wiki/1967_Pacific_typhoon_season', 'https://en.wikipedia.org/wiki/1959_Pacific_typhoon_season', 'https://en.wikipedia.org/wiki/1971_Pacific_typhoon_season', 'https://en.wikipedia.org/wiki/1963_Pacific_typhoon_season', 'https://en.wikipedia.org/wiki/1960s_Australian_region_cyclone_seasons']"
10135,Typhoon Freda (1965),https://en.wikipedia.org/wiki/1965_Pacific_typhoon_season,https://en.wikipedia.org/wiki/1965_Pacific_typhoon_season,False,709,"['https://en.wikipedia.org/wiki/1965_Pacific_typhoon_season', 'https://en.wikipedia.org/wiki/1959_Pacific_typhoon_season', 'https://en.wikipedia.org/wiki/1964%E2%80%9365_South-West_Indian_Ocean_cyclone_season', 'https://en.wikipedia.org/wiki/1971_Pacific_typhoon_season', 'https://en.wikipedia.org/wiki/1967_Pacific_typhoon_season', 'https://en.wikipedia.org/wiki/1963_Pacific_typhoon_season', 'https://en.wikipedia.org/wiki/1957_Pacific_typhoon_season', 'https://en.wikipedia.org/wiki/1969_Pacific_typhoon_season']"
10136,Typhoon Lucy (1965),https://en.wikipedia.org/wiki/1965_Pacific_typhoon_season,https://en.wikipedia.org/wiki/1965_Pacific_typhoon_season,False,709,"['https://en.wikipedia.org/wiki/1965_Pacific_typhoon_season', 'https://en.wikipedia.org/wiki/Typhoon_(novella)', 'https://en.wikipedia.org/wiki/1971_Pacific_typhoon_season', 'https://en.wikipedia.org/wiki/1967_Pacific_typhoon_season', 'https://en.wikipedia.org/wiki/1963_Pacific_typhoon_season', 'https://en.wikipedia.org/wiki/1969_Pacific_typhoon_season']"
10137,Typhoon Jean (1965),https://en.wikipedia.org/wiki/1965_Pacific_typhoon_season,https://en.wikipedia.org/wiki/1965_Pacific_typhoon_season,False,709,"['https://en.wikipedia.org/wiki/1965_Pacific_typhoon_season', 'https://en.wikipedia.org/wiki/Typhoons_in_Japan', 'https://en.wikipedia.org/wiki/1971_Pacific_typhoon_season', 'https://en.wikipedia.org/wiki/2022_Pacific_typhoon_season', 'https://en.wikipedia.org/wiki/1967_Pacific_typhoon_season', 'https://en.wikipedia.org/wiki/Jean_Marais', 'https://en.wikipedia.org/wiki/1963_Pacific_typhoon_season']"
10138,Typhoon Shirley (1965),https://en.wikipedia.org/wiki/1965_Pacific_typhoon_season,https://en.wikipedia.org/wiki/1965_Pacific_typhoon_season,False,709,"['https://en.wikipedia.org/wiki/1965_Pacific_typhoon_season', 'https://en.wikipedia.org/wiki/Typhoons_in_Japan', 'https://en.wikipedia.org/wiki/Pacific_typhoon_season', 'https://en.wikipedia.org/wiki/1963_Pacific_typhoon_season', 'https://en.wikipedia.org/wiki/1957_Pacific_typhoon_season', 'https://en.wikipedia.org/wiki/1971_Pacific_typhoon_season', 'https://en.wikipedia.org/wiki/1967_Pacific_typhoon_season', 'https://en.wikipedia.org/wiki/1965']"
10139,Typhoon Mary (1965),https://en.wikipedia.org/wiki/1965_Pacific_typhoon_season,https://en.wikipedia.org/wiki/1965_Pacific_typhoon_season,False,709,"['https://en.wikipedia.org/wiki/1965_Pacific_typhoon_season', 'https://en.wikipedia.org/wiki/2024_Pacific_typhoon_season', 'https://en.wikipedia.org/wiki/Bloody_Mary', 'https://en.wikipedia.org/wiki/1967_Pacific_typhoon_season', 'https://en.wikipedia.org/wiki/1971_Pacific_typhoon_season', 'https://en.wikipedia.org/wiki/1963_Pacific_typhoon_season', 'https://en.wikipedia.org/wiki/1957_Pacific_typhoon_season']"
10140,Typhoon Trix (1965),https://en.wikipedia.org/wiki/1965_Pacific_typhoon_season,https://en.wikipedia.org/wiki/1965_Pacific_typhoon_season,False,709,"['https://en.wikipedia.org/wiki/1965_Pacific_typhoon_season', 'https://en.wikipedia.org/wiki/1971_Pacific_typhoon_season', 'https://en.wikipedia.org/wiki/Typhoons_in_Japan', 'https://en.wikipedia.org/wiki/1967_Pacific_typhoon_season', 'https://en.wikipedia.org/wiki/1957_Pacific_typhoon_season', 'https://en.wikipedia.org/wiki/1963_Pacific_typhoon_season', 'https://en.wikipedia.org/wiki/1959_Pacific_typhoon_season', 'https://en.wikipedia.org/wiki/1969_Pacific_typhoon_season']"
10141,Typhoon Bess (1965),https://en.wikipedia.org/wiki/1965_Pacific_typhoon_season,https://en.wikipedia.org/wiki/1965_Pacific_typhoon_season,False,709,"['https://en.wikipedia.org/wiki/1965_Pacific_typhoon_season', 'https://en.wikipedia.org/wiki/Typhoons_in_Japan', 'https://en.wikipedia.org/wiki/1957_Pacific_typhoon_season', 'https://en.wikipedia.org/wiki/1971_Pacific_typhoon_season', 'https://en.wikipedia.org/wiki/Pacific_typhoon_season', 'https://en.wikipedia.org/wiki/1963_Pacific_typhoon_season', 'https://en.wikipedia.org/wiki/1967_Pacific_typhoon_season', 'https://en.wikipedia.org/wiki/2004_Pacific_typhoon_season']"
10148,Tropical Storm Danielle (2016),https://en.wikipedia.org/wiki/2016_Atlantic_hurricane_season,https://en.wikipedia.org/wiki/Timeline_of_the_2016_Atlantic_hurricane_season,True,3933,"['https://en.wikipedia.org/wiki/2016_Atlantic_hurricane_season', 'https://en.wikipedia.org/wiki/Tropical_Storm_Helene_(2012)', 'https://en.wikipedia.org/wiki/2022_Atlantic_hurricane_season', 'https://en.wikipedia.org/wiki/2004_Atlantic_hurricane_season', 'https://en.wikipedia.org/wiki/2010_Atlantic_hurricane_season', 'https://en.wikipedia.org/wiki/2017_Atlantic_hurricane_season', 'https://en.wikipedia.org/wiki/Timeline_of_the_2016_Atlantic_hurricane_season']"
10167,Tropical Storm Dean (1995),https://en.wikipedia.org/wiki/Tropical_Storm_Dean_(1995),https://en.wikipedia.org/wiki/Tropical_Storm_Dean_(1995),True,714,"['https://en.wikipedia.org/wiki/Tropical_Storm_Dean_(1995)', 'https://en.wikipedia.org/wiki/1995_Atlantic_hurricane_season', 'https://en.wikipedia.org/wiki/1989_Atlantic_hurricane_season', 'https://en.wikipedia.org/wiki/2020_Atlantic_hurricane_season', 'https://en.wikipedia.org/wiki/Timeline_of_the_1995_Atlantic_hurricane_season', 'https://en.wikipedia.org/wiki/2001_Atlantic_hurricane_season']"
10168,Cabo San Lucas Hurricane (1941),https://en.wikipedia.org/wiki/1941_Cabo_San_Lucas_hurricane,https://en.wikipedia.org/wiki/1941_Cabo_San_Lucas_hurricane,True,3942,"['https://en.wikipedia.org/wiki/1941_Cabo_San_Lucas_hurricane', 'https://en.wikipedia.org/wiki/Hurricane_Odile', 'https://en.wikipedia.org/wiki/1941_Pacific_hurricane_season', 'https://en.wikipedia.org/wiki/1939_Pacific_hurricane_season', 'https://en.wikipedia.org/wiki/Index_of_Nicaragua-related_articles', 'https://en.wikipedia.org/wiki/Eli_Manning']"
10174,Johnstown Flood (1936),https://en.wikipedia.org/wiki/Johnstown_flood_of_1936,https://en.wikipedia.org/wiki/Johnstown_Flood_(disambiguation),True,138,"['https://en.wikipedia.org/wiki/Johnstown_flood_of_1936', 'https://en.wikipedia.org/wiki/Johnstown_Flood', 'https://en.wikipedia.org/wiki/Johnstown_flood_of_1977', 'https://en.wikipedia.org/wiki/Johnstown_Flood_(disambiguation)', 'https://en.wikipedia.org/wiki/Johnstown_Flood_Museum', 'https://en.wikipedia.org/wiki/Pittsburgh_flood_of_1936', 'https://en.wikipedia.org/wiki/Johnstown_Flood_National_Memorial', 'https://en.wikipedia.org/wiki/Johnstown,_Pennsylvania', 'https://en.wikipedia.org/wiki/1936_Northeastern_United_States_flood', 'https://en.wikipedia.org/wiki/Johnstown_Inclined_Plane']"
10175,Johnstown Flooding (2021),https://en.wikipedia.org/wiki/Johnstown_Flood,https://en.wikipedia.org/wiki/Johnstown_Flood_(disambiguation),False,138,"['https://en.wikipedia.org/wiki/Johnstown_Flood', 'https://en.wikipedia.org/wiki/Johnstown_flood_of_1977', 'https://en.wikipedia.org/wiki/Johnstown_Flood_(disambiguation)', 'https://en.wikipedia.org/wiki/Johnstown_flood_of_1936', 'https://en.wikipedia.org/wiki/Johnstown_Flood_National_Memorial', 'https://en.wikipedia.org/wiki/Johnstown,_Pennsylvania', 'https://en.wikipedia.org/wiki/Johnstown_Inclined_Plane', 'https://en.wikipedia.org/wiki/Flash_flood', 'https://en.wikipedia.org/wiki/1936_Northeastern_United_States_flood']"
10178,South Asian Flood (2007),https://en.wikipedia.org/wiki/2007_South_Asian_floods,https://en.wikipedia.org/wiki/2007_South_Asian_floods,True,140,"['https://en.wikipedia.org/wiki/2007_South_Asian_floods', 'https://en.wikipedia.org/wiki/Floods_in_Bangladesh', 'https://en.wikipedia.org/wiki/South_Asian_floods', 'https://en.wikipedia.org/wiki/2007_floods', 'https://en.wikipedia.org/wiki/2006%E2%80%932007_Southeast_Asian_floods', 'https://en.wikipedia.org/wiki/2020_South_Asian_floods', 'https://en.wikipedia.org/wiki/2007_United_Kingdom_floods', 'https://en.wikipedia.org/wiki/Canadian_Medical_Assistance_Teams']"
10181,Tropical Storm Claudette (2021),https://en.wikipedia.org/wiki/Tropical_Storm_Claudette_(2021),https://en.wikipedia.org/wiki/Tropical_Storm_Claudette_(2021),True,715,"['https://en.wikipedia.org/wiki/Tropical_Storm_Claudette_(2021)', 'https://en.wikipedia.org/wiki/2021_Atlantic_hurricane_season', 'https://en.wikipedia.org/wiki/Hurricane_Claudette_(2003)', 'https://en.wikipedia.org/wiki/Tropical_Storm_Allison', 'https://en.wikipedia.org/wiki/Tropical_Storm_Dolores_(2021)', 'https://en.wikipedia.org/wiki/2015_Atlantic_hurricane_season', 'https://en.wikipedia.org/wiki/1997_Atlantic_hurricane_season', 'https://en.wikipedia.org/wiki/Tropical_storms_Amanda_and_Cristobal', 'https://en.wikipedia.org/wiki/Timeline_of_the_2021_Atlantic_hurricane_season']"
10187,South China Flood (2008),https://en.wikipedia.org/wiki/2008_South_China_floods,https://en.wikipedia.org/wiki/2008_South_China_floods,True,141,"['https://en.wikipedia.org/wiki/2008_South_China_floods', 'https://en.wikipedia.org/wiki/2008_floods', 'https://en.wikipedia.org/wiki/2010_China_floods', 'https://en.wikipedia.org/wiki/2016_China_floods', 'https://en.wikipedia.org/wiki/1998_China_floods', 'https://en.wikipedia.org/wiki/2013_Southwest_China_floods', 'https://en.wikipedia.org/wiki/History_of_the_People%27s_Republic_of_China', 'https://en.wikipedia.org/wiki/Typhoon_Doksuri']"
10189,India Cyclone (1956),https://en.wikipedia.org/wiki/Tropical_cyclones_in_India,https://en.wikipedia.org/wiki/1950s_North_Indian_Ocean_cyclone_seasons,False,2303,"['https://en.wikipedia.org/wiki/Tropical_cyclones_in_India', 'https://en.wikipedia.org/wiki/1950s_North_Indian_Ocean_cyclone_seasons', 'https://en.wikipedia.org/wiki/Natural_disasters_in_India', 'https://en.wikipedia.org/wiki/North_Indian_Ocean_tropical_cyclone', 'https://en.wikipedia.org/wiki/1977_Andhra_Pradesh_cyclone', 'https://en.wikipedia.org/wiki/Accumulated_cyclone_energy']"
10191,Arabian Sea Cyclone (1957),https://en.wikipedia.org/wiki/North_Indian_Ocean_tropical_cyclone,https://en.wikipedia.org/wiki/1950s_North_Indian_Ocean_cyclone_seasons,False,2303,"['https://en.wikipedia.org/wiki/North_Indian_Ocean_tropical_cyclone', 'https://en.wikipedia.org/wiki/1950s_North_Indian_Ocean_cyclone_seasons', 'https://en.wikipedia.org/wiki/1940s_North_Indian_Ocean_cyclone_seasons', 'https://en.wikipedia.org/wiki/Pacific_typhoon_season', 'https://en.wikipedia.org/wiki/Tropical_cyclones_by_year', 'https://en.wikipedia.org/wiki/Tropical_cyclones_in_2010']"
10192,East Coast Hurricane (1896),https://en.wikipedia.org/wiki/1896_East_Coast_hurricane,https://en.wikipedia.org/wiki/1896_East_Coast_hurricane,True,3945,"['https://en.wikipedia.org/wiki/1896_East_Coast_hurricane', 'https://en.wikipedia.org/wiki/1896_Cedar_Keys_hurricane', 'https://en.wikipedia.org/wiki/Hurricane_Idalia', 'https://en.wikipedia.org/wiki/1896_Atlantic_hurricane_season', 'https://en.wikipedia.org/wiki/Hurricane_Debby_(2024)', 'https://en.wikipedia.org/wiki/Hurricane_Alex_(2004)']"
10193,Bangladesh Cyclone (1958),https://en.wikipedia.org/wiki/1970_Bhola_cyclone,https://en.wikipedia.org/wiki/1950s_North_Indian_Ocean_cyclone_seasons,False,2303,"['https://en.wikipedia.org/wiki/1970_Bhola_cyclone', 'https://en.wikipedia.org/wiki/1950s_North_Indian_Ocean_cyclone_seasons', 'https://en.wikipedia.org/wiki/Cyclone_Nargis', 'https://en.wikipedia.org/wiki/Tropical_cyclones_by_year', 'https://en.wikipedia.org/wiki/Bangladesh', 'https://en.wikipedia.org/wiki/North_Indian_Ocean_tropical_cyclone', 'https://en.wikipedia.org/wiki/Prime_Minister_of_Bangladesh']"
10194,Bahrain Cyclone (1959),https://en.wikipedia.org/wiki/1950s_North_Indian_Ocean_cyclone_seasons,https://en.wikipedia.org/wiki/1950s_North_Indian_Ocean_cyclone_seasons,False,2303,"['https://en.wikipedia.org/wiki/1950s_North_Indian_Ocean_cyclone_seasons', 'https://en.wikipedia.org/wiki/Cyclone_Mekunu', 'https://en.wikipedia.org/wiki/2025', 'https://en.wikipedia.org/wiki/Typhoon_Haiyan', 'https://en.wikipedia.org/wiki/Mauritius', 'https://en.wikipedia.org/wiki/Thailand', 'https://en.wikipedia.org/wiki/Basketball']"
10195,Salalah Cyclone (1959),https://en.wikipedia.org/wiki/1950s_North_Indian_Ocean_cyclone_seasons,https://en.wikipedia.org/wiki/1950s_North_Indian_Ocean_cyclone_seasons,False,2303,"['https://en.wikipedia.org/wiki/1950s_North_Indian_Ocean_cyclone_seasons', 'https://en.wikipedia.org/wiki/Cyclone_Mekunu', 'https://en.wikipedia.org/wiki/Arabian_Sea']"
10203,Cyclone Mokapu (1938),https://en.wikipedia.org/wiki/1938_Pacific_hurricane_season,https://en.wikipedia.org/wiki/1938_Pacific_hurricane_season,False,3946,['https://en.wikipedia.org/wiki/1938_Pacific_hurricane_season']
10205,Pacific Hurricane Season (1938),https://en.wikipedia.org/wiki/1938_Pacific_hurricane_season,https://en.wikipedia.org/wiki/1938_Pacific_hurricane_season,False,3946,"['https://en.wikipedia.org/wiki/1938_Pacific_hurricane_season', 'https://en.wikipedia.org/wiki/1938_Atlantic_hurricane_season', 'https://en.wikipedia.org/wiki/Pacific_hurricane', 'https://en.wikipedia.org/wiki/2016_Atlantic_hurricane_season', 'https://en.wikipedia.org/wiki/1920%E2%80%931924_Pacific_hurricane_seasons', 'https://en.wikipedia.org/wiki/Atlantic_hurricane_season']"
10206,Tropical Storm Vongfong (2002),https://en.wikipedia.org/wiki/Tropical_Storm_Vongfong_(2002),https://en.wikipedia.org/wiki/Tropical_Storm_Vongfong_(2002),True,719,"['https://en.wikipedia.org/wiki/Tropical_Storm_Vongfong_(2002)', 'https://en.wikipedia.org/wiki/2002_Pacific_typhoon_season', 'https://en.wikipedia.org/wiki/2020_Pacific_typhoon_season', 'https://en.wikipedia.org/wiki/Tropical_cyclones_by_year', 'https://en.wikipedia.org/wiki/Tropical_cyclones_in_2002']"
10209,Cyclone Urmil (2006),https://en.wikipedia.org/wiki/Cyclone_Urmil,https://en.wikipedia.org/wiki/Cyclone_Urmil,True,2308,"['https://en.wikipedia.org/wiki/Cyclone_Urmil', 'https://en.wikipedia.org/wiki/Tropical_cyclones_in_2006', 'https://en.wikipedia.org/wiki/2023%E2%80%9324_South_Pacific_cyclone_season', 'https://en.wikipedia.org/wiki/2005%E2%80%9306_South_Pacific_cyclone_season', 'https://en.wikipedia.org/wiki/Cyclone_Tam']"
10210,Indus River Flood (1973),https://en.wikipedia.org/wiki/Indus_River,https://en.wikipedia.org/wiki/List_of_floods_in_Pakistan,True,137,"['https://en.wikipedia.org/wiki/Indus_River', 'https://en.wikipedia.org/wiki/Indus_River_Delta', 'https://en.wikipedia.org/wiki/Indus_Valley_Civilisation', 'https://en.wikipedia.org/wiki/Indus_Waters_Treaty', 'https://en.wikipedia.org/wiki/Ravi_River', 'https://en.wikipedia.org/wiki/River_valley_civilization', 'https://en.wikipedia.org/wiki/Religion_of_the_Indus_Valley_Civilization', 'https://en.wikipedia.org/wiki/Sarasvati_River', 'https://en.wikipedia.org/wiki/Rann_of_Kutch']"
10211,Islamabad Cloudburst (2001),https://en.wikipedia.org/wiki/Cloudburst,https://en.wikipedia.org/wiki/List_of_floods_in_Pakistan,False,137,"['https://en.wikipedia.org/wiki/Cloudburst', 'https://en.wikipedia.org/wiki/2001_Islamabad_cloud_burst', 'https://en.wikipedia.org/wiki/Climate_of_Islamabad', 'https://en.wikipedia.org/wiki/Islamabad', 'https://en.wikipedia.org/wiki/Islamabad_Capital_Territory', 'https://en.wikipedia.org/wiki/Climate_of_Rawalpindi', 'https://en.wikipedia.org/wiki/2024_in_Pakistan', 'https://en.wikipedia.org/wiki/Climate_of_Quetta', 'https://en.wikipedia.org/wiki/Downburst']"
10213,Sindh Flood (2003),https://en.wikipedia.org/wiki/2011_Sindh_floods,https://en.wikipedia.org/wiki/List_of_floods_in_Pakistan,False,137,"['https://en.wikipedia.org/wiki/2011_Sindh_floods', 'https://en.wikipedia.org/wiki/Climate_of_Pakistan', 'https://en.wikipedia.org/wiki/Hyderabad,_Sindh', 'https://en.wikipedia.org/wiki/Sindh', 'https://en.wikipedia.org/wiki/Culture_of_Sindh', 'https://en.wikipedia.org/wiki/Indus_River', 'https://en.wikipedia.org/wiki/Babbar_(tribe)']"
10219,Pakistan Flood (2016),https://en.wikipedia.org/wiki/2016_Pakistan_Floods,https://en.wikipedia.org/wiki/List_of_floods_in_Pakistan,True,137,"['https://en.wikipedia.org/wiki/2016_Pakistan_Floods', 'https://en.wikipedia.org/wiki/2014_India%E2%80%93Pakistan_floods', 'https://en.wikipedia.org/wiki/2016_in_Pakistan', 'https://en.wikipedia.org/wiki/2020_Karachi_floods', 'https://en.wikipedia.org/wiki/Electricity_sector_in_Pakistan', 'https://en.wikipedia.org/wiki/Timeline_of_Pakistani_history']"
10225,Afghanistan–Pakistan Flood (2024),https://en.wikipedia.org/wiki/2024_Afghanistan%E2%80%93Pakistan_floods,https://en.wikipedia.org/wiki/List_of_floods_in_Pakistan,True,137,"['https://en.wikipedia.org/wiki/2024_Afghanistan%E2%80%93Pakistan_floods', 'https://en.wikipedia.org/wiki/Weather_of_2024', 'https://en.wikipedia.org/wiki/2024_Pakistan_floods', 'https://en.wikipedia.org/wiki/2023_Afghanistan_floods', 'https://en.wikipedia.org/wiki/2024_in_Afghanistan', 'https://en.wikipedia.org/wiki/2024_in_Pakistan', 'https://en.wikipedia.org/wiki/Soviet%E2%80%93Afghan_War', 'https://en.wikipedia.org/wiki/Floods_in_Afghanistan', 'https://en.wikipedia.org/wiki/2024_Persian_Gulf_floods']"
10227,Arkansas Flood (2010),https://en.wikipedia.org/wiki/2010_Arkansas_floods,https://en.wikipedia.org/wiki/2010_Arkansas_floods,True,145,"['https://en.wikipedia.org/wiki/2010_Arkansas_floods', 'https://en.wikipedia.org/wiki/2010_Tennessee_floods', 'https://en.wikipedia.org/wiki/2019_Arkansas_River_floods', 'https://en.wikipedia.org/wiki/Great_Mississippi_Flood_of_1927', 'https://en.wikipedia.org/wiki/2009_Southeastern_United_States_floods']"
